src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,system_process_pid,system_process_name
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,39736,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7007,4,296,1.70E+12,1.70E+12,7007,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,39736,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7007,4,312,1.70E+12,1.70E+12,7007,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51006,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7008,4,296,1.70E+12,1.70E+12,7008,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51006,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7008,4,312,1.70E+12,1.70E+12,7008,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,39748,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7006,4,296,1.70E+12,1.70E+12,7006,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,39748,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7006,4,312,1.70E+12,1.70E+12,7006,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,46825,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,0,2,208,1.70E+12,1.70E+12,0,1,72,1.70E+12,1.70E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,46825,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,2,216,1.70E+12,1.70E+12,0,1,76,1.70E+12,1.70E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,37203,95.216.144.226,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,37203,95.216.144.226,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,39768,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7001,4,296,1.70E+12,1.70E+12,7001,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,39768,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7001,4,312,1.70E+12,1.70E+12,7001,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51040,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7002,4,296,1.70E+12,1.70E+12,7002,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51040,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7002,4,312,1.70E+12,1.70E+12,7002,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,54083,1.0.0.1,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,17,2,176,1.70E+12,1.70E+12,0,1,80,1.70E+12,1.70E+12,0,1,96,DNS,Network,0,6,connectpanasonic.com,,,,,-1,
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,54083,1.0.0.1,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,17,2,184,1.70E+12,1.70E+12,0,1,84,1.70E+12,1.70E+12,0,1,100,DNS,Network,0,6,connectpanasonic.com,,,,,-1,
192.168.6.174,ec:9b:8b:02:24:38,ec:9b:8b,56376,13.233.16.117,52:54:00:c2:9a:03,52:54:00,12366,6,4,0,0,1.70E+12,1.70E+12,9024,3,222,1.70E+12,1.70E+12,9024,3,222,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.174,ec:9b:8b:02:24:38,ec:9b:8b,56376,13.233.16.117,52:54:00:c2:9a:03,52:54:00,12366,6,4,2,0,1.70E+12,1.70E+12,9024,3,234,1.70E+12,1.70E+12,9024,3,234,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,40088,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,0,2,247,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,153,DNS.Google,Network,0,6,alt3-mtalk.google.com.blr1.cdac.in,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,40088,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,2,255,1.70E+12,1.70E+12,0,1,98,1.70E+12,1.70E+12,0,1,157,DNS.Google,Network,0,6,alt3-mtalk.google.com.blr1.cdac.in,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,38657,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,357,2,212,1.70E+12,1.70E+12,0,1,74,1.70E+12,1.70E+12,0,1,138,DNS,Network,0,6,0.pool.ntp.org,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,38657,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,357,2,220,1.70E+12,1.70E+12,0,1,78,1.70E+12,1.70E+12,0,1,142,DNS,Network,0,6,0.pool.ntp.org,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,33963,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,52,2,212,1.70E+12,1.70E+12,0,1,74,1.70E+12,1.70E+12,0,1,138,DNS,Network,0,6,2.pool.ntp.org,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,33963,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,52,2,220,1.70E+12,1.70E+12,0,1,78,1.70E+12,1.70E+12,0,1,142,DNS,Network,0,6,2.pool.ntp.org,,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,41323,139.59.74.161,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,41323,139.59.74.161,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,53544,192.168.1.3,52:54:00:c2:9a:03,52:54:00,853,6,4,0,0,1.70E+12,1.70E+12,0,2,138,1.70E+12,1.70E+12,0,1,78,1.70E+12,1.70E+12,0,1,60,DoH_DoT,Network,1,1,,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,53544,192.168.1.3,52:54:00:c2:9a:03,52:54:00,853,6,4,2,0,1.70E+12,1.70E+12,0,2,146,1.70E+12,1.70E+12,0,1,82,1.70E+12,1.70E+12,0,1,64,DoH_DoT,Network,1,1,,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,51204,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,0,2,208,1.70E+12,1.70E+12,0,1,72,1.70E+12,1.70E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,51204,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,2,216,1.70E+12,1.70E+12,0,1,76,1.70E+12,1.70E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,51709,95.216.144.226,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,51709,95.216.144.226,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,36966,192.46.211.253,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,36966,192.46.211.253,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,57506,142.250.196.163,52:54:00:c2:9a:03,52:54:00,80,6,4,0,0,1.70E+12,1.70E+12,40,10,1043,1.70E+12,1.70E+12,30,5,565,1.70E+12,1.70E+12,28,5,478,HTTP.Google,ConnCheck,0,6,connectivitycheck.gstatic.com,,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.32 Safari/537.36",,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,57506,142.250.196.163,52:54:00:c2:9a:03,52:54:00,80,6,4,2,0,1.70E+12,1.70E+12,39,10,1083,1.70E+12,1.70E+12,29,5,585,1.70E+12,1.70E+12,28,5,498,HTTP.Google,ConnCheck,0,6,connectivitycheck.gstatic.com,,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.32 Safari/537.36",,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,34788,142.250.195.100,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,55658,16,3819,1.70E+12,1.70E+12,17,3,773,1.70E+12,1.70E+12,55647,13,3046,TLS.Google,Web,0,6,www.google.com,c67e9dc27d283f1f89b4ebb4b4670c21,2b0648ab686ee45e0e7c35fcfb0eea7e,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,34788,142.250.195.100,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,55658,16,3883,1.70E+12,1.70E+12,17,3,785,1.70E+12,1.70E+12,55647,13,3098,TLS.Google,Web,0,6,www.google.com,c67e9dc27d283f1f89b4ebb4b4670c21,2b0648ab686ee45e0e7c35fcfb0eea7e,,,-1,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,51517,139.59.55.93,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,4003,3,270,1.70E+12,1.70E+12,4003,3,270,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,51517,139.59.55.93,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,4003,3,282,1.70E+12,1.70E+12,4003,3,282,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,57537,31.13.79.63,52:54:00:c2:9a:03,52:54:00,443,17,4,0,0,1.70E+12,1.70E+12,9997,8,10352,1.70E+12,1.70E+12,9997,8,10352,0,0,0,0,0,QUIC.Instagram,SocialNetwork,0,6,i.instagram.com,b3058b1092dcfcc2f5342697fbcccba6,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,57537,31.13.79.63,52:54:00:c2:9a:03,52:54:00,443,17,4,2,0,1.70E+12,1.70E+12,9997,8,10384,1.70E+12,1.70E+12,9997,8,10384,0,0,0,0,0,QUIC.Instagram,SocialNetwork,0,6,i.instagram.com,b3058b1092dcfcc2f5342697fbcccba6,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,54187,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,85,2,208,1.70E+12,1.70E+12,0,1,72,1.70E+12,1.70E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,54187,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,85,2,216,1.70E+12,1.70E+12,0,1,76,1.70E+12,1.70E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,55109,180.149.62.32,52:54:00:c2:9a:03,52:54:00,443,17,4,0,0,1.70E+12,1.70E+12,9971,7,9058,1.70E+12,1.70E+12,9971,7,9058,0,0,0,0,0,QUIC.Instagram,SocialNetwork,0,6,instagram.fmaa8-1.fna.fbcdn.net,b3058b1092dcfcc2f5342697fbcccba6,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,55109,180.149.62.32,52:54:00:c2:9a:03,52:54:00,443,17,4,2,0,1.70E+12,1.70E+12,9971,7,9086,1.70E+12,1.70E+12,9971,7,9086,0,0,0,0,0,QUIC.Instagram,SocialNetwork,0,6,instagram.fmaa8-1.fna.fbcdn.net,b3058b1092dcfcc2f5342697fbcccba6,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,58452,212.56.192.226,52:54:00:c2:9a:03,52:54:00,443,17,4,0,0,1.70E+12,1.70E+12,9971,6,7764,1.70E+12,1.70E+12,9971,6,7764,0,0,0,0,0,QUIC.Instagram,SocialNetwork,0,6,instagram.fkiv8-1.fna.fbcdn.net,b3058b1092dcfcc2f5342697fbcccba6,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,58452,212.56.192.226,52:54:00:c2:9a:03,52:54:00,443,17,4,2,0,1.70E+12,1.70E+12,9971,6,7788,1.70E+12,1.70E+12,9971,6,7788,0,0,0,0,0,QUIC.Instagram,SocialNetwork,0,6,instagram.fkiv8-1.fna.fbcdn.net,b3058b1092dcfcc2f5342697fbcccba6,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,54795,212.56.192.226,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,73192,69,40611,1.70E+12,1.70E+12,73192,30,3130,1.70E+12,1.70E+12,72976,39,37481,TLS.Instagram,SocialNetwork,0,6,instagram.fkiv8-1.fna.fbcdn.net,666b31b2ab8da25410139fe35f65de6c,f4febc55ea12b31ae17cfb7e614afda8,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,54795,212.56.192.226,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,73192,70,40957,1.70E+12,1.70E+12,73192,30,3250,1.70E+12,1.70E+12,72976,40,37707,TLS.Instagram,SocialNetwork,0,6,instagram.fkiv8-1.fna.fbcdn.net,666b31b2ab8da25410139fe35f65de6c,f4febc55ea12b31ae17cfb7e614afda8,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,24853,159.138.148.125,52:54:00:c2:9a:03,52:54:00,32100,17,4,0,0,1.70E+12,1.70E+12,60098,6,550,1.70E+12,1.70E+12,60098,6,550,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,24853,159.138.148.125,52:54:00:c2:9a:03,52:54:00,32100,17,4,2,0,1.70E+12,1.70E+12,60098,6,574,1.70E+12,1.70E+12,60098,6,574,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,24853,94.74.67.179,52:54:00:c2:9a:03,52:54:00,32100,17,4,0,0,1.70E+12,1.70E+12,60098,6,550,1.70E+12,1.70E+12,60098,6,550,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,24853,94.74.67.179,52:54:00:c2:9a:03,52:54:00,32100,17,4,2,0,1.70E+12,1.70E+12,60098,6,574,1.70E+12,1.70E+12,60098,6,574,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.1.175,00:18:7d:de:c3:60,00:18:7d,34330,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,1,88,1.70E+12,1.70E+12,0,1,88,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,192.168.1.175,00:18:7d:de:c3:60,00:18:7d,34330,17,4,0,0,1.70E+12,1.70E+12,0,1,141,1.70E+12,1.70E+12,0,1,141,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.1.175,00:18:7d:de:c3:60,00:18:7d,44231,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,1,88,1.70E+12,1.70E+12,0,1,88,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,192.168.1.175,00:18:7d:de:c3:60,00:18:7d,44231,17,4,0,0,1.70E+12,1.70E+12,0,1,141,1.70E+12,1.70E+12,0,1,141,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.1.175,00:18:7d:de:c3:60,00:18:7d,58117,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,1,88,1.70E+12,1.70E+12,0,1,88,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,192.168.1.175,00:18:7d:de:c3:60,00:18:7d,58117,17,4,0,0,1.70E+12,1.70E+12,0,1,141,1.70E+12,1.70E+12,0,1,141,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,48608,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,1,2,208,1.70E+12,1.70E+12,0,1,72,1.70E+12,1.70E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,48608,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,1,2,216,1.70E+12,1.70E+12,0,1,76,1.70E+12,1.70E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,49104,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,49104,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,53409,162.159.200.123,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,53409,162.159.200.123,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.1.175,00:18:7d:de:c3:60,00:18:7d,46535,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,1,104,1.70E+12,1.70E+12,0,1,104,0,0,0,0,0,DNS.UbuntuONE,Network,0,6,connectivity-check.ubuntu.com,,,,,-1,
192.168.4.56,ec:9b:8b:02:24:38,ec:9b:8b,1343,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,43,2,440,1.70E+12,1.70E+12,0,1,92,1.70E+12,1.70E+12,0,1,348,DNS.GoogleServices,Network,0,6,digitalassetlinks.googleapis.com,,,,,-1,
192.168.4.56,ec:9b:8b:02:24:38,ec:9b:8b,1343,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,43,2,448,1.70E+12,1.70E+12,0,1,96,1.70E+12,1.70E+12,0,1,352,DNS.GoogleServices,Network,0,6,digitalassetlinks.googleapis.com,,,,,-1,
192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,192.168.1.175,00:18:7d:de:c3:60,00:18:7d,46535,17,4,0,0,1.70E+12,1.70E+12,0,1,268,1.70E+12,1.70E+12,0,1,268,0,0,0,0,0,DNS.UbuntuONE,Network,0,6,connectivity-check.ubuntu.com,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,38292,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7000,4,296,1.70E+12,1.70E+12,7000,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,38292,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7000,4,312,1.70E+12,1.70E+12,7000,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45162,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7007,4,296,1.70E+12,1.70E+12,7007,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45162,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7007,4,312,1.70E+12,1.70E+12,7007,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51098,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7005,4,296,1.70E+12,1.70E+12,7005,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51098,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7005,4,312,1.70E+12,1.70E+12,7005,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,50066,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7004,4,296,1.70E+12,1.70E+12,7004,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,50066,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7004,4,312,1.70E+12,1.70E+12,7004,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.1.175,00:18:7d:de:c3:60,00:18:7d,36818,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,1,88,1.70E+12,1.70E+12,0,1,88,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,192.168.1.175,00:18:7d:de:c3:60,00:18:7d,36818,17,4,0,0,1.70E+12,1.70E+12,0,1,141,1.70E+12,1.70E+12,0,1,141,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.1.175,00:18:7d:de:c3:60,00:18:7d,53702,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,1,88,1.70E+12,1.70E+12,0,1,88,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,192.168.1.175,00:18:7d:de:c3:60,00:18:7d,53702,17,4,0,0,1.70E+12,1.70E+12,0,1,141,1.70E+12,1.70E+12,0,1,141,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.1.175,00:18:7d:de:c3:60,00:18:7d,47664,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,1,88,1.70E+12,1.70E+12,0,1,88,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,192.168.1.175,00:18:7d:de:c3:60,00:18:7d,47664,17,4,0,0,1.70E+12,1.70E+12,0,1,141,1.70E+12,1.70E+12,0,1,141,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,39917,129.6.15.28,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
