src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,system_process_pid
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,35859,1.0.0.1,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,17,2,176,1.6987E+12,1.6987E+12,0,1,80,1.6987E+12,1.6987E+12,0,1,96,DNS,Network,0,6,connectpanasonic.com,,,,,-1
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,35859,1.0.0.1,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,17,2,184,1.6987E+12,1.6987E+12,0,1,84,1.6987E+12,1.6987E+12,0,1,100,DNS,Network,0,6,connectpanasonic.com,,,,,-1
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,45827,13.233.16.117,52:54:00:c2:9a:03,52:54:00,12366,6,4,0,1.6987E+12,1.6987E+12,9019,3,222,1.6987E+12,1.6987E+12,9019,3,222,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,45827,13.233.16.117,52:54:00:c2:9a:03,52:54:00,12366,6,4,2,1.6987E+12,1.6987E+12,9019,3,234,1.6987E+12,1.6987E+12,9019,3,234,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,41970,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,41970,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,60653,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,0,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,60653,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,0,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,55668,129.6.15.28,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,55668,129.6.15.28,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,46625,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,87,2,228,1.6987E+12,1.6987E+12,0,1,82,1.6987E+12,1.6987E+12,0,1,146,DNS,Network,0,6,2.ciscome.pool.ntp.org,,,,,-1
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,46625,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,87,2,236,1.6987E+12,1.6987E+12,0,1,86,1.6987E+12,1.6987E+12,0,1,150,DNS,Network,0,6,2.ciscome.pool.ntp.org,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,46129,142.250.67.74,52:54:00:c2:9a:03,52:54:00,443,17,4,0,1.6987E+12,1.6987E+12,4007,5,6460,1.6987E+12,1.6987E+12,4007,5,6460,0,0,0,0,0,QUIC.YouTube,Media,0,6,youtubei.googleapis.com,952713bc684a984b5dc216c02818db69,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,46129,142.250.67.74,52:54:00:c2:9a:03,52:54:00,443,17,4,2,1.6987E+12,1.6987E+12,4007,5,6480,1.6987E+12,1.6987E+12,4007,5,6480,0,0,0,0,0,QUIC.YouTube,Media,0,6,youtubei.googleapis.com,952713bc684a984b5dc216c02818db69,,,,-1
192.168.4.76,ec:9b:8b:02:24:38,ec:9b:8b,51302,10.182.1.235,52:54:00:c2:9a:03,52:54:00,8080,6,4,0,1.6987E+12,1.6987E+12,9003,3,194,1.6987E+12,1.6987E+12,9003,3,194,0,0,0,0,0,HTTP_Proxy,Web,1,1,,,,,,-1
192.168.4.76,ec:9b:8b:02:24:38,ec:9b:8b,51302,10.182.1.235,52:54:00:c2:9a:03,52:54:00,8080,6,4,2,1.6987E+12,1.6987E+12,9003,3,206,1.6987E+12,1.6987E+12,9003,3,206,0,0,0,0,0,HTTP_Proxy,Web,1,1,,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,45037,180.149.60.56,52:54:00:c2:9a:03,52:54:00,443,17,4,0,1.6987E+12,1.6987E+12,3998,5,6460,1.6987E+12,1.6987E+12,3998,5,6460,0,0,0,0,0,QUIC.YouTube,Media,0,6,rr1---sn-o3o-itqz.googlevideo.com,d70d67f339beb78e3ecb4055d7f729a9,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,45037,180.149.60.56,52:54:00:c2:9a:03,52:54:00,443,17,4,2,1.6987E+12,1.6987E+12,3998,5,6480,1.6987E+12,1.6987E+12,3998,5,6480,0,0,0,0,0,QUIC.YouTube,Media,0,6,rr1---sn-o3o-itqz.googlevideo.com,d70d67f339beb78e3ecb4055d7f729a9,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,62445,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,95,2,206,1.6987E+12,1.6987E+12,0,1,73,1.6987E+12,1.6987E+12,0,1,133,DNS.YouTube,Network,0,6,s.youtube.com,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,62445,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,95,2,214,1.6987E+12,1.6987E+12,0,1,77,1.6987E+12,1.6987E+12,0,1,137,DNS.YouTube,Network,0,6,s.youtube.com,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,34394,74.125.200.138,52:54:00:c2:9a:03,52:54:00,443,6,4,0,1.6987E+12,1.6987E+12,220,20,9800,1.6987E+12,1.6987E+12,220,12,1379,1.6987E+12,1.6987E+12,156,8,8421,TLS.YouTube,Media,0,6,s.youtube.com,87f842ce85404f267f17a7fcbaf1a191,eb1d94daa7e0344597e756a1fb6e7054,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,34394,74.125.200.138,52:54:00:c2:9a:03,52:54:00,443,6,4,2,1.6987E+12,1.6987E+12,220,20,9880,1.6987E+12,1.6987E+12,220,12,1427,1.6987E+12,1.6987E+12,156,8,8453,TLS.YouTube,Media,0,6,s.youtube.com,87f842ce85404f267f17a7fcbaf1a191,eb1d94daa7e0344597e756a1fb6e7054,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,44159,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,1,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,44159,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,1,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,56877,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,1,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,56877,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,1,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,43008,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,43008,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.9,ec:9b:8b:02:24:38,ec:9b:8b,50087,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,0,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.9,ec:9b:8b:02:24:38,ec:9b:8b,50087,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,0,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.9,ec:9b:8b:02:24:38,ec:9b:8b,41301,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.9,ec:9b:8b:02:24:38,ec:9b:8b,41301,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,40623,95.216.192.15,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,40623,95.216.192.15,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,48866,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,0,2,186,1.6987E+12,1.6987E+12,0,1,85,1.6987E+12,1.6987E+12,0,1,101,DNS,Network,0,6,iotd-mxdev.zviewcloud.com,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,48866,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,0,2,194,1.6987E+12,1.6987E+12,0,1,89,1.6987E+12,1.6987E+12,0,1,105,DNS,Network,0,6,iotd-mxdev.zviewcloud.com,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,13964,139.159.218.144,52:54:00:c2:9a:03,52:54:00,32100,17,4,0,1.6987E+12,1.6987E+12,5007,26,1560,1.6987E+12,1.6987E+12,5007,26,1560,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,13964,139.159.218.144,52:54:00:c2:9a:03,52:54:00,32100,17,4,2,1.6987E+12,1.6987E+12,5007,26,1664,1.6987E+12,1.6987E+12,5007,26,1664,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56946,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7001,4,296,1.6987E+12,1.6987E+12,7001,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56946,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7001,4,312,1.6987E+12,1.6987E+12,7001,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,52064,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7000,4,296,1.6987E+12,1.6987E+12,7000,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,52064,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7000,4,312,1.6987E+12,1.6987E+12,7000,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57990,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7000,4,296,1.6987E+12,1.6987E+12,7000,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57990,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7000,4,312,1.6987E+12,1.6987E+12,7000,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46730,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7018,4,296,1.6987E+12,1.6987E+12,7018,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46730,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7018,4,312,1.6987E+12,1.6987E+12,7018,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45204,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7002,4,296,1.6987E+12,1.6987E+12,7002,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45204,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7002,4,312,1.6987E+12,1.6987E+12,7002,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,58000,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7009,4,296,1.6987E+12,1.6987E+12,7009,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,58000,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7009,4,312,1.6987E+12,1.6987E+12,7009,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46740,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7005,4,296,1.6987E+12,1.6987E+12,7005,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46740,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7006,4,312,1.6987E+12,1.6987E+12,7006,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.174,ec:9b:8b:02:24:38,ec:9b:8b,34475,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,0,1.6987E+12,1.6987E+12,2103,6,1848,1.6987E+12,1.6987E+12,2103,6,1848,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.174,ec:9b:8b:02:24:38,ec:9b:8b,34475,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,2,1.6987E+12,1.6987E+12,2103,6,1872,1.6987E+12,1.6987E+12,2103,6,1872,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45230,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7006,4,296,1.6987E+12,1.6987E+12,7006,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45230,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7006,4,312,1.6987E+12,1.6987E+12,7006,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,52098,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7006,4,296,1.6987E+12,1.6987E+12,7006,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,52098,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7005,4,312,1.6987E+12,1.6987E+12,7005,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,58024,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7005,4,296,1.6987E+12,1.6987E+12,7005,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,58024,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7005,4,312,1.6987E+12,1.6987E+12,7005,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45240,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7005,4,296,1.6987E+12,1.6987E+12,7005,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45240,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7005,4,312,1.6987E+12,1.6987E+12,7005,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,40145,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,40145,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,38378,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,0,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,38378,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,1,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,51069,129.6.15.28,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,51069,129.6.15.28,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,47624,131.107.13.100,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,47624,131.107.13.100,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,46744,132.163.96.6,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,46744,132.163.96.6,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,41529,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,21,2,158,1.6987E+12,1.6987E+12,0,1,71,1.6987E+12,1.6987E+12,0,1,87,DNS,Network,0,6,ntp.cdac.in,,,,,-1
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,41529,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,21,2,166,1.6987E+12,1.6987E+12,0,1,75,1.6987E+12,1.6987E+12,0,1,91,DNS,Network,0,6,ntp.cdac.in,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,45217,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,131,2,247,1.6987E+12,1.6987E+12,0,1,93,1.6987E+12,1.6987E+12,0,1,154,DNS.YouTube,Network,0,6,rr2---sn-h5576nsz.googlevideo.com,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,45217,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,131,2,255,1.6987E+12,1.6987E+12,0,1,97,1.6987E+12,1.6987E+12,0,1,158,DNS.YouTube,Network,0,6,rr2---sn-h5576nsz.googlevideo.com,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,54925,172.217.136.71,52:54:00:c2:9a:03,52:54:00,443,17,4,0,1.6987E+12,1.6987E+12,4022,5,6460,1.6987E+12,1.6987E+12,4022,5,6460,0,0,0,0,0,QUIC.YouTube,Media,0,6,rr2---sn-h5576nsz.googlevideo.com,50297c4f7b0a3793362317e8d30149bc,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,54925,172.217.136.71,52:54:00:c2:9a:03,52:54:00,443,17,4,2,1.6987E+12,1.6987E+12,4022,5,6480,1.6987E+12,1.6987E+12,4022,5,6480,0,0,0,0,0,QUIC.YouTube,Media,0,6,rr2---sn-h5576nsz.googlevideo.com,50297c4f7b0a3793362317e8d30149bc,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,40117,95.216.192.15,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,40117,95.216.192.15,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,47602,74.125.200.138,52:54:00:c2:9a:03,52:54:00,443,17,4,0,1.6987E+12,1.6987E+12,4009,5,6460,1.6987E+12,1.6987E+12,4009,5,6460,0,0,0,0,0,QUIC.YouTube,Media,0,6,s.youtube.com,f95ae5d81a66d5f2bccd3fbefc413ac3,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,47602,74.125.200.138,52:54:00:c2:9a:03,52:54:00,443,17,4,2,1.6987E+12,1.6987E+12,4010,5,6480,1.6987E+12,1.6987E+12,4010,5,6480,0,0,0,0,0,QUIC.YouTube,Media,0,6,s.youtube.com,f95ae5d81a66d5f2bccd3fbefc413ac3,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,42609,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,1,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,42609,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,1,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,60415,144.24.146.96,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,60415,144.24.146.96,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
